time,Velocity_1,Velocity_2,Velocity_3,Velocity_4,Velocity_5,Velocity_6,Velocity_7,Velocity_8,Velocity_9,Velocity_10,Velocity_11,Velocity_12,Velocity_13,Velocity_14,Velocity_15,Velocity_16,Velocity_17,Velocity_18,Velocity_19,Velocity_20,Velocity_21,Velocity_22,Velocity_23,Velocity_24,Velocity_25
9.30E-01,4.236721694,5.591371319,4.12,4.66,4.889281359,3.86,5.883937064,6.039353226,4.533700991,5.54132124,5.26,4.183249056,4.396596354,5.108536319,4.53,4.950751862,4.404254017,4.517132342,4.89,5.803186893,4.666470094,4.92,5.145962746,4.493621475,4.462966755
9.40E-01,5.185083596,4.86,4.17,4.63,4.81,3.85,4.716887215,5.547812105,4.88,5.07,4.346573154,4.31,6.080638631,5.237036202,4.56,4.42,4.04216674,5.17,5.09381972,4.98,4.752502211,4.851605996,5.161748817,5.02,5.783290906
9.50E-01,5.244367386,4.590032834,4.448436383,5.403096605,4.84,3.111399752,5.27,5.3,4.89,4.828590452,5.896432173,4.910951601,4.958759542,4.380156572,4.6,4.42,5.670715502,4.742366903,4.96,5.162097311,4.43451573,5.190101016,4.898569512,5.741392508,4.632893061
9.60E-01,4.444577265,4.506174126,4.27,5.512979893,4.87,3.339873734,5.28,4.606549607,5,4.696667194,6.149961557,4.514325661,5.846296985,5.31,4.062672215,4.00335927,4.9,5.21,5.724818527,5.091622785,5.109785788,5.92160806,6.239872541,5.700857546,5.062896055
9.70E-01,5.423520061,5.05,5.061415492,4.63,5.282802137,3.83,4.509802575,5.32,4.995364244,4.977902039,4.730309487,4.538125306,4.515254159,5.33,4.67,3.585380624,5.089438495,4.307245882,5.114747906,5.093461501,4.334756822,5.436634421,6.27894988,5.103563957,5.1
9.80E-01,3.795652208,4.863002086,4.36,3.724018166,4.93,3.26449814,5.32,6.107680615,5.34,4.564959316,5.061345796,4.303403105,6.099454049,4.393153297,4.7,4.531591154,4.94,5.912674731,5.07,5.19,4.97,5.44,5.378931866,5.481537896,5.13
9.90E-01,3.912543159,5.18,4.41,4.65,4.96,3.802825905,5.359062789,4.371522262,5.607204997,5.26,5.44,5.617943961,6.248328126,6.10088743,4.494749491,4.774304259,3.999028797,5.28,4.129348195,5.691835797,5.302537145,5.367561556,4.77280881,5.098732588,5.15
1.00E+00,5.465630065,4.408056004,4.959166741,4.588523826,4.99,3.974341098,5.35,5.53,4.969418611,6.142471714,6.411823151,5.252187597,6.454411573,5.4,4.02159866,3.719353239,4.98,5.279389826,5.14,4.78497679,4.981743488,5.47,4.624898038,5.736078012,5.089777025
1.01E+00,4.115378011,6.204048274,5.42264947,4.957685183,5.450353517,3.739753298,5.283233444,5.57,5.302421482,6.178442845,4.545076103,4.257200032,4.984086677,5.558650056,4.81,4.72,4.919047006,5.359600472,5.18,5.356157596,4.979684983,5.771208204,4.859088408,4.722417835,5.21
1.02E+00,3.730130582,5.220194299,3.895089476,4.69,4.855968348,5.447172046,5.461640319,4.638649491,5.963471582,4.995169382,6.101439211,5.02,4.636163045,4.857537731,4.84,4.164076769,4.305344981,6.068434992,5.718994798,5.25,4.118245793,4.759338699,5.39,5.915570932,4.983219853
1.03E+00,5.153994902,5.274333897,4.692927047,4.041928515,4.619231573,5.339862733,5.447058807,5.137281392,4.77155696,5.675421128,5.02626897,4.727827049,5.371950177,5.669835991,3.971052277,4.271185244,4.828826452,4.581437411,5.140029235,4.835898717,5.08,5.745150015,6.201918181,5.27,5.3
1.04E+00,4.78,4.705411542,4.046990484,5.638170687,6.035766944,4.67,5.892406312,5.571797069,5.41,5.31,4.889580113,5.16,5.434436688,6.113115317,4.91,5.424463748,4.952486269,4.713509069,5.29,5.28,5.1,4.649920179,5.800812131,4.316325629,6.15392911
1.05E+00,4.113980084,4.86348936,5.328569754,4.7527175,5.478311974,4.110284268,5.57,4.628875033,5.41,5.811985271,5.787547226,5.26,5.66,5.71300987,4.331930728,5.282990365,4.319128112,5.102882912,4.568822305,5.3,4.774303279,5.893008875,6.401876236,5.28,5.181208583
1.06E+00,4.874476506,5.46,4.986960792,4.217362128,5.18,4.65,5.72,6.580235144,6.130111437,5.39858485,5.67,5.279366406,6.480401299,5.57,4.205752041,4.97,5.13,5.45,4.388050383,4.685761971,5.875870787,4.616810546,6.352851241,5.28,5.756636806
1.07E+00,4.87,6.566596886,4.46362091,4.221209218,5.253672366,5.147663505,5.466510105,5.64,4.676843732,5.34,5.7,5.843340882,6.473290947,5.68,5.31188682,5.01,5.15,5.47,5.966855007,6.341658946,5.178401194,5.43252782,5.825846913,4.618422649,5.36
1.08E+00,4.9,5.020243533,4.024411725,5.1,5.00081832,4.584961741,6.478137872,5.65,6.159774663,5.35,5.73,5.53,4.900151626,4.781826958,5.032267269,6.052839858,5.18,5.470482946,5.43,6.286541557,4.752271002,5.740491779,6.284330284,5.751364994,5.634782288
1.09E+00,4.93,5.85,3.967477251,5.19,4.929572326,5.41,6.038553989,4.89661745,5.45,5.32052596,5.553699068,5.55,6.613347503,6.22702831,5.1,5.857672491,5.732992339,5.53,5.065932492,6.178773603,5.474005136,6.409225169,5.48,5.31,5.36
1.10E+00,4.522247973,5.295289337,4.91,4.399121546,4.337079696,5.5,5.986275345,5.68,6.490440535,5.38,5.79496618,4.570380978,6.659122741,6.4842644,4.993144182,4.776198117,4.742616442,6.09647292,5.457384275,5.51,5.111613802,5.054779294,6.015671804,5.339624676,6.176092476
1.11E+00,5.026044056,5.961551373,4.263112441,4.49965326,5.35,5.514550789,6.25,5.7,5.32865877,5.032469542,5.780890419,6.122692254,5.88,6.239926824,4.508717219,6.472192862,5.896134163,5.724288061,5.54,5.57,5.063147658,6.356324219,5.84,4.955480806,5.742392068
1.12E+00,5.213483552,5.494473137,5,5.3,5.416399192,6.12093249,6.27,5.75,6.443543905,4.451911892,5.86,5.55,5.337076408,5.079897858,4.787667443,5.86,5.586649371,5.784984962,5.58,4.71905347,5.31,5.641690098,5.854712472,5.81,5.44
1.13E+00,5.06,5.551956452,5.04,5.42,5.41,5.66,7.112160451,5.898780274,5.8,4.568013245,5.612444058,5.28086945,5.95,6.400208317,5.053108798,6.18943539,6.088571223,5.64,5.61,6.319061514,5.57836375,5.91,6.092975918,6.024884428,5.44
1.14E+00,4.558090492,5.54,4.39971359,4.97024613,5.287669204,5.73,6.29,6.871882184,5.592931323,4.922871405,6.76544364,6.107841368,5.648749575,6.03,5.28,5.85,5.106735541,5.708312711,5.221596494,5.66,6.084748115,5.9,6.225046103,5.92969601,6.424899522
1.15E+00,5.13,5.54,5.13,5.61,5.984708947,5.316377841,5.859644288,5.92,5.82,5.336411331,5.95,6.642164163,5.625299608,5.286544962,5.502864747,6.326071555,5.53,5.69,6.288217482,5.68,4.766080278,5.783041355,6.04,5.86,5.197107897
1.16E+00,4.999528806,6.18179335,5.766063899,5.536516429,4.994492733,5.85,6.32,5.573361254,6.046853451,5.383068713,5.280081968,6.58801112,5.391791462,5.391253188,6.172317545,5.797033399,5.6,6.550836777,5.72,6.358569863,5.42,6.93727265,6.328481676,6.381379671,6.069902403
1.17E+00,5.19,5.54,5.21,5.429535035,6.237037287,5.889027861,6.32373657,6.588289036,6.398488668,5.5,6.102619,6.545317473,5.590201021,6.493133561,5.39,5.575239943,6.324081754,5.074676237,4.898721066,5.025887314,5.608612735,5.813700798,4.991876586,6.27,5.46
1.18E+00,4.842784098,5.202818258,5.599476829,5.65,6.208206432,5.89,6.514740734,6.637999326,5.980757824,4.982834096,6.04,5.289875625,5.646158169,6.12,5.42,5.056047423,6.279762131,5.96,6.671415322,5.53,5.48,5.98,5.9,5.299848929,5.882298616
1.19E+00,4.308647877,5.123266503,4.665821504,5.66,5.61,5.88036434,6.35,6.633072058,5.86,5.61,6.726995301,6.04,6.16,5.408678953,5.46,5.638196944,6.068481944,5.98,6.535785527,6.270551911,5.245496824,5.001247306,6.039490708,6.20460026,4.968351763
1.20E+00,4.692968847,6.068611833,4.52118754,5.68,5.739569447,5.689180472,6.37,6.12,6.009155905,6.018185957,5.488830371,5.961592665,6.19,5.340859333,6.105803886,6.537660363,5.884068867,6.827631723,5.256707459,5.56,5.53,5.99,6.120223922,6.994407304,4.837715153
1.21E+00,5.33,5.55,5.38,5.385476232,6.259669654,6.05,6.38,5.876377896,5.443279738,5.63,6.195345445,5.761043477,6.22,6.2,5.53,5.86,6.595470974,6.03,5.825369695,5.978841318,5.56,6,5.337447239,6.4265945,6.371086348
1.22E+00,5.36,6.366649788,6.142209488,6.689341117,5.71,5.257713059,7.110407946,6.15,5.600445729,5.570839984,6.078867456,5.672652515,6.50340156,6.22,5.57,5.247471487,6.080834282,6.06,5.791101754,4.693774705,5.59,5.988189113,5.238895915,5.289224447,6.353189866
1.23E+00,5.39,5.57,4.78460966,6.432838956,5.75,6.564661969,6.546552938,6.21166284,6.997742728,5.685161192,6.006630356,6.12,6.197680865,6.25,5.6,6.109643207,5.77,6.09,5.96,6.328750782,5.652069511,6.118963351,6.1,6.543732333,5.51
1.24E+00,5.43,5.57,5.175255896,6.668235317,6.612013698,6.11,6.167531642,6.18,6.01,5.772449569,7.137703782,6.14,6.027858927,5.409384387,5.64,4.953014088,5.466506401,6.969101917,5.99,4.831940726,5.65,5.714203947,5.196452235,6.622521613,4.912219307
1.25E+00,4.590104232,6.252170333,4.740801005,5.062975013,5.81,5.891842056,6.641054994,5.539719921,5.943356425,6.36,7.189652501,5.854718948,6.36,5.336797925,5.313234825,5.78,5.82,6.521538381,6.446323519,4.673781723,5.68,5.425699821,6.133991327,6.27,5.209192676
1.26E+00,6.214699259,5.607718852,5.356859216,5.505507655,6.75821072,6.33213289,6.46,6.814668183,6.568823943,6.35,7.244121535,6.17,6.39,5.555927809,5.222173296,5.79,5.047940798,6.16,6.696713399,5.64,4.797309723,6.680581002,6.16,6.002108015,5.55
1.27E+00,4.629224228,5.58,5.15680301,6.394585472,5.120557868,6.53582277,6.941439548,5.265256836,6.834834149,6.35,6.695670708,5.646329827,7.1096111,5.546568926,6.340974155,4.933960336,5.447125602,6.128564724,6.752310713,5.65,5.197245649,6.638373698,6.824838038,6.872897837,5.786944251
1.28E+00,6.065806904,4.701468076,6.583539838,5.91,5.682207155,5.409627766,7.112544142,6.523655124,5.768354895,5.526811239,6.35,6.464713223,5.485027777,5.578886438,5.78,6.776244947,5.753442397,5.557511439,5.56348315,6.469329536,6.711170248,6.08,6.815623741,7.279773614,6.068804097
1.29E+00,5.59,5.6,5.214454724,5.674920984,5.94,6.19,6.51,5.59551404,5.122894711,6.35,6.38,5.772833339,6.993454432,5.900629098,6.719438168,6.482183224,5.93,7.165303082,6.16,5.68,5.442511025,6.09,6.826999661,7.212336007,5.59
1.30E+00,5.63,4.593016507,5.211004699,5.94738771,6.390279273,6.23,6.961467262,6.28,6.1,7.32513373,7.225439198,5.965624096,6.058466192,6.42,4.854844719,6.138274981,5.995859767,7.21645942,5.710373996,5.7,5.83,6.951970655,6.24,7.037367811,5.61
1.31E+00,4.71683147,5.59,5.78,5.98,6.01,6.690391247,6.788871571,6.3,5.136959002,7.033823264,6.44,5.609290487,6.069612648,6.44,6.5649528,5.86,5.98,6.976443633,6.46011819,5.882978626,6.025228659,5.65221397,5.587475873,6.655661397,6.005114975
1.32E+00,5.518145249,5.525436973,6.218476346,6,5.587675833,5.949730014,7.002484595,6.016685749,6.14,6.614547156,7.227968281,6.357159391,6.65982904,6.776621196,6.58467366,5.720354363,6.975289955,5.424757859,6.26,5.774322712,5.490698221,5.762617092,6.28,6.36,5.65
1.33E+00,4.877084335,6.36748312,5.85,6.988751164,6.603341129,6.34,6.148048408,7.13113243,6.15,6.4,6.82108836,6.27,6.845830509,6.49,5.95,6.784171152,6.868551781,6.421136214,5.677600767,5.487655093,6.04959247,5.717687476,6.3,6.37,5.66
1.34E+00,4.887166213,5.849179974,6.06733222,6.139765668,6.662459804,7.110900227,6.59,5.651108302,5.756289209,6.4,6.52,6.445606743,6.64,5.831955193,5.636943654,6.761385334,6.293003934,6.37,5.840673521,5.78,5.05891165,6.514580472,5.666332497,6.39,5.68
1.35E+00,5.176838676,5.342028375,5.727520389,5.571257535,5.435835592,5.664247999,6.61,6.354551389,6.87631404,6.4,6.55,6.942781038,6.139798965,6.924718018,5.574840114,5.351325248,6.89669872,5.915725658,7.161270836,5.8,5.98,6.662232474,5.808396746,6.712433213,6.261746232
1.36E+00,5.83,5.086209519,6.23581118,6.09,6.17,7.103213357,6.63,7.36974431,6.185601236,6.41,6.58,6.236473452,6.7,6.282877343,6.05,5.327760671,6.220984165,6.43,6.38,5.82,6.01,5.836299881,6.36,7.419449493,5.727542416
1.37E+00,5.563319356,6.501525001,6,5.170489738,5.707205264,5.56506865,7.396310743,6.41,6.047556121,6.41,7.495862756,6.31,6.73,6.28614673,5.906511261,6.262180245,7.104842006,6.45,5.549060175,5.808030523,6.707414607,7.172456004,6.39,6.43,5.242741913
1.38E+00,6.245907049,5.985881739,5.448520665,6.14,6.23,6.37,6.965232118,6.43,6.882104341,6.43,6.976110005,5.722044786,6.575057093,6.408943595,6.13,5.97,6.812469615,5.872520145,6.44,5.243039902,5.391390152,5.742455234,5.895595846,6.065819925,6.481104083
1.39E+00,6.247524428,5.279794169,6.52961667,6.17,6.400659963,6.38,6.69,6.32486224,6.27,6.5,7.040688552,5.578505427,6.78,6.64,5.382174757,5.545534185,6.714106363,5.760918606,6.48,5.464584553,6.1,6.25,7.385352695,5.965363394,6.086688811
1.40E+00,5.312684227,5.62,6.883763552,6.19,6.29,6.127943283,6.063423273,6.47,7.176000423,6.470435362,6.69,6.34,7.155644559,6.67,6.861403082,6.060943482,6.604884995,6.53,5.942879541,5.556228356,6.037706423,6.789500584,7.172666528,7.427910278,5.5329584
1.41E+00,5.96,6.449090683,6.686949232,5.610022042,6.78748406,5.597164596,6.569052156,6.071513527,5.545510027,6.57,6.54157319,6.36,6.701128345,6.69,6.0265189,6.284076646,6.921815312,5.915088456,6.566825635,5.084118906,5.397346287,6.28,6.47,6.245689393,5.224233341
1.42E+00,6.458818632,5.721864857,6.18,6.24,6.588277022,6.113680736,6.74,7.088290382,6.33,6.261027358,6.75,6.314809311,6.825418628,6.969276302,6.25,6.415706672,6.28,6.58,5.758974247,5.133084,6.19,6.174949409,6.5,6.555440365,7.32240732
1.43E+00,6.544120355,5.64,6.451300696,6.567972943,7.020080624,6.888750959,6.76,6.53,5.824064148,6.529157152,6.78,7.099965185,6.083343008,6.366154708,6.28,5.707122875,5.840210532,7.337209837,6.6,6.406522662,6.22,6.32,5.789322112,6.54,5.990756236
1.44E+00,6.428040303,5.65,6.792861489,7.025958019,7.394728713,5.451634996,6.78,6.227664652,6.37,6.436791467,6.516949368,6.4,6.987024288,6.76,6.31,6.2073464,7.293747354,6.63,6.635978711,5.99,6.68798141,5.501665402,6.54,5.879822252,6.58
1.45E+00,6.09,5.67,6.956688211,5.68365366,6.128377734,6.737801226,6.8,6.57,6.330945418,6.568342251,5.988583405,6.932540578,6.95,6.79,6.34,6.833929032,6.36,6.879748395,6.1770914,5.206954939,5.39730851,6.36,6.56,7.355967094,6.1969952
1.46E+00,6.399876269,5.859814861,6.08281534,5.624977186,6.588123961,6.3,6.82,6.59,5.734293584,6.71,6.303797479,7.145558478,7.577955766,6.81,5.8035886,6.13,6.39,6.334490179,6.68,5.169657793,6.478514899,6.38,6.241411107,7.206125422,7.38691876
1.47E+00,6.180677244,5.69,6.35,6.452585952,5.951097657,6.31,7.144596194,7.536889014,6.43,6.346677227,6.88,5.69123479,7.01,7.358479391,6.24468988,6.893119934,6.42,7.388253149,6.71,5.5173749,6.33,7.233210291,6.61,6.397199461,5.899619645
1.48E+00,5.682885027,5.144470593,6.38,6.39,6.53,6.33,6.29523155,7.305982716,6.45,6.284349246,7.867915606,6.765245061,6.740873681,6.22923328,7.115514878,6.651702598,6.44,6.243779298,6.74,5.720667438,6.105853544,5.785575282,7.023741261,6.63,6.082142199
1.49E+00,6.106344742,5.094305025,7.042120673,6.719366413,5.952287445,6.221815093,6.88,6.65,6.904996227,6.77,6.574476341,7.004870804,7.948502427,7.638288,6.46,6.19,6.47,6.015951935,6.691945541,6.870215972,7.222694629,6.44,7.203651023,6.65,7.396778126
1.50E+00,5.480342765,5.75,6.45,5.755883494,5.706369369,6.36,6.9,7.456884489,6.49,7.336425162,7.316935683,7.009773386,6.123778486,6.91,7.243478722,6.265525642,7.020843351,7.551257683,6.959697611,6.77360594,6.42,6.46,6.545626308,6.261648778,6.325091679
1.51E+00,7.131456464,5.257342535,6.726449912,6.576677242,6.943184813,6.38,7.146210787,6.7,6.52,6.99,7.196268053,7.343865062,7.11,6.93,6.415748457,6.23,5.625554552,6.831669022,6.289262826,6.740411031,6.45,6.48,6.476419319,7.474168977,7.515095105
1.52E+00,6.32,5.344827248,7.19908417,6.763627766,6.65,6.947399031,6.94,6.547112103,6.677549782,7.18,7.007670802,5.644111392,7.14,7.956217009,6.023870572,6.306056066,5.840335598,6.84,7.440887266,6.18,6.554397863,6.810273596,5.796855615,7.107926568,6.103985667
1.53E+00,6.35,5.8,5.834639658,6.302774622,6.576591079,6.41,6.96,5.776012472,6.952337751,7.892205661,7.04,6.826334646,7.661097848,7.692853501,7.203439697,6.70581008,6.58,7.098740882,7.594249891,5.597531636,6.51,6.676148743,6.308392592,6.45656897,6.787438205
1.54E+00,6.944043247,5.411752349,6.57,7.453012637,6.405412876,5.971622842,6.98,6.76,6.58,6.559637295,7.579942427,6.56,6.540644019,7,6.61,6.795316183,7.388773733,6.89,6.466066991,6.23,6.260917017,6.54,6.298062512,7.170129899,6.57
1.55E+00,6.41,5.84,6.61,5.83656719,7.340844012,6.143148382,7,6.362727328,7.54484226,7.46,7.186114428,6.58,7.258601309,7.03,6.833064853,6.657238373,6.63,6.303954684,6.94,6.25,6.579144957,7.020492018,6.79,7.54594273,7.036364401
1.56E+00,5.447218466,4.928672787,6.288704969,6.59,6.857061755,6.47,7.02,5.995539712,7.425988761,6.569370556,6.470861936,6.6,7.200889982,7.918772407,6.793680193,6.886753501,7.291877315,6.955768737,6.96,6.28,7.455750876,6.797764453,6.270220146,7.399663171,6.59
1.57E+00,6.762464477,6.086982143,6.67,6.036917089,6.653002969,6.379601979,7.216150864,6.609589578,6.65,7.45,7.14,7.615117409,7.225010587,7.07,7.361912616,5.98729977,6.68,6.96,6.519960131,5.610356999,6.62,7.577754962,6.83,6.714440866,5.96379315
1.58E+00,6.5,6.8706958,6.044986313,6.986351551,6.82,7.386219074,7.06,6.85,6.287209561,7.537061264,7.631240989,6.63,6.603713264,7.09,7.258888397,6.215202367,6.091362272,6.98,7.02,6.050437301,6.689484269,7.273824978,6.86,6.626673849,6.747299405
1.59E+00,6.53,6.212034221,6.73,6.66,6.84,5.895358077,6.118926301,6.266280771,6.604452927,7.21148923,6.288499496,6.871898232,7.125672524,6.71629333,6.76,6.376451336,6.73,7.615923389,6.708069709,6.009117992,6.870848031,6.787775815,6.88,7.674622094,6.63
1.60E+00,6.56,6.642868728,6.76,6.751227154,6.87,6.54,7.184373752,6.246438728,7.632355098,6.949731053,7.21,6.67,8.125398331,7.14,5.89471357,6.535079024,5.928400261,6.779810153,6.993906788,6.588121601,6.7,6.805762516,6.9,6.86,6.64
1.61E+00,6.13587785,5.361570317,6.79,6.345560099,6.53575348,7.464928827,6.778498618,7.572130696,6.398370816,7.602913259,7.937759405,6.69,7.39574811,7.16,6.491281915,7.106984931,6.327407003,6.524907466,6.411108666,6.4,7.388905708,6.85,7.249162706,7.788505019,6.66
1.62E+00,7.001596135,6.184892423,7.775174623,5.807685134,6.92,6.628490195,6.176009111,6.93,7.578452607,7.47,7.907432005,7.65544869,7.31,6.673241927,6.84,6.370447626,6.025666009,7.08,6.411817986,6.43,6.702199667,6.364954223,6.021691484,6.91,6.961236
1.63E+00,7.524982011,6.963877384,6.85,6.757037657,7.124365063,5.601776893,7.000643918,6.95,6.349758796,7.48,8.064112935,7.204118067,6.717355591,7.030484818,6.87,6.5,6.70499391,7.1,7.11122999,5.993475615,6.78,6.534455393,6.97,6.93,6.977511724
1.64E+00,5.807110898,6.02,7.455741133,6.599269999,6.684249849,6.62,8.156806948,7.945895337,6.8,8.404799566,7.159103407,6.008662799,7.373237101,7.23,6.89,6.53,6.86,7.13,7.17,5.537133151,6.961249587,6.91,6.99,7.103445904,7.646362818
1.65E+00,6.740359337,6.04,7.520853251,6.81,6.128667458,6.64,7.2,7,6.778480964,7.49,7.523177408,6.521936151,7.34,6.427958467,6.31611318,5.745969143,6.89,7.15,6.868787423,7.117504216,6.83,7.755287116,6.488147971,6.97,6.295892902
1.66E+00,6.74,5.240205375,6.63146025,6.83,7.324189033,6.976185264,7.781287261,7.02,6.85,7.49,8.083426713,6.960674535,7.36,7.27,6.124533629,6.57,6.91,7.785476476,7.22,7.499181683,6.712841377,6.223895987,7.04,7.055588197,6.73
1.67E+00,7.378869307,7.01783212,6.95,7.691661097,7.05,6.959567534,7.241208903,7.087422838,6.805834764,6.997613761,7.843175688,6.81,7.37,7.3,6.812818274,6.6,7.733265442,6.629768237,6.56221539,6.512617375,6.89,6.98,6.902966074,6.450448623,6.74
1.68E+00,6.79,5.292901078,6.667413478,7.707658557,7.375997019,6.7,7.26,6.816881154,7.859390936,7.51,8.043491872,7.071081782,8.283751249,7.147942881,7,6.62,7.926599234,7.691384654,6.896302665,6.57,6.91,6.99,6.616646675,7.03,7.67198364
1.69E+00,6.774659772,6.00658132,6.217927566,7.694331689,7.815296658,7.460888925,7.903701172,6.785715372,6.218347343,7.469959983,7.804974771,6.768659842,6.559755626,7.34,6.63563465,6.424043143,6.99,7.766038804,7.354713665,6.6,6.94,7.01,6.438145628,7.05,6.78
1.70E+00,6.099884274,6.15,6.69397833,6.93,7.13,6.74,7.633577225,7.1,6.252349194,7.802471915,7.44,7.624377229,7.4,7.36,7.05,6.532776023,7.01,7.26,6.48534922,7.56133164,6.96,7.03,7.935596754,7.087051179,5.831911734
1.71E+00,6.123475643,6.18,7.01,6.060497867,7.15,6.338463447,7.58325274,7.13,7.851108308,7.42522082,6.969355406,6.89,8.338940567,7.520816088,6.468918648,6.87836659,7.03,7.124628808,7.818449683,7.100272366,6.236209039,7.05,7.652956879,7.09,6.81
1.72E+00,6.9,6.430988976,7.02,6.98,7.18,6.78,7.34,6.507521465,6.046311449,7.909578186,7.49,7.349939108,7.43,8.020166385,7.883960292,6.851792232,6.345113747,7.312353291,7.36,5.698260905,6.222587888,7.394248162,7.121438715,6.649397006,7.041153694
1.73E+00,6.93,6.22,7.928024606,7,7.2,6.8,8.026370449,7.147840332,6.393258521,7.54,8.332378815,6.93,7.969259057,7.048103903,6.337528001,6.74,7.458585132,7.33,8.376473714,6.97586146,7.04,7.078215809,8.042364383,7.540150417,7.144240261
1.74E+00,6.17528193,6.687910004,7.967070272,6.270821597,7.77313612,6.496808189,7.719632696,7.475545955,7.857727672,7.55,6.741155576,6.837270463,7.45,8.395965888,7.918205932,7.495206656,6.339971342,7.35,7.626454207,6.790986357,7.989353708,7.428367726,6.370543519,7.917865238,6.86
1.75E+00,7.352431494,6.27,7.07,7.108557068,7.25,5.923120473,7.335650993,6.232210524,6.831454922,7.56,7.55,6.097796816,7.47,7.47,7.463908842,6.895638171,7.712288094,7.37,8.135725161,7.616528734,6.706401414,7.13,7.23,7.88200011,7.738898428
1.76E+00,7.677126914,7.152537889,7.423980043,7.07,7.28,6.471232357,7.42,6.464847484,6.48142986,6.899742916,6.893714376,6.932255342,7.002406359,6.919105166,6.607531432,6.81,7.15,6.684832175,7.943046828,7.692065963,7.11,6.748411372,7.25,7.19,5.933648308
1.77E+00,7.215528814,6.699112057,7.723059162,7.09,7.3,6.799323674,6.592503222,6.898482783,7.394527395,8.486221735,7.891666608,7.01,6.691782428,7.51,7.23,5.845941951,6.539653224,8.21220906,8.045300127,7.69677927,7.045228014,6.249195466,7.27,7.817785372,6.277945754
1.78E+00,6.881518127,6.34,7.920840473,6.273573335,7.011078399,6.448132958,7.46,7.27,7.189690875,8.204240355,7.61,6.882259847,7.757914028,8.499789691,7.25,6.220091196,7.2,7.626828575,8.143374231,7.650115878,7.16,7.19,6.776542489,7.809444037,6.535400229
1.79E+00,7.09,5.860143655,7.758915037,7.14,7.421313807,7.509699532,7.48,7.29,6.550606733,7.6,7.64,7.960553223,8.258907909,8.432948126,7.28,6.385267291,7.999553319,8.24829402,6.901057479,6.84,7.19,7.168926974,7.523151266,7.630129639,6.95
1.80E+00,7.11,6.874495171,7.319389696,7.16,8.315363959,6.95,7.5,6.870451902,6.715965917,8.399409708,6.850340668,7.08,6.741562427,7.005593158,7.37467877,7.535624713,7.434742332,7.48,8.519604111,6.233733945,7.524235136,7.06765024,7.425641333,6.887391141,6.99450654
